rodada_id,atleta_id,apelido,foto,pontuacao,posicao_id,clube_id,entrou_em_campo,partida_id,team_id,opponent_id,is_home,p_team_win,p_draw,p_team_lose,odds_team_win,odds_draw,odds_team_lose,clube_casa_nome,clube_visitante_nome,partida_data,scout_json
2,37281,Mano Menezes,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO.png,6.95,6,285,True,BR_2023_2_5,285,262,True,0.35114740261500166,0.2938605151793216,0.3549920822056768,2.77,3.31,2.74,Internacional,Flamengo RJ,2023-04-23 15:00:00,"{""V"": 1}"
2,37656,Fábio,https://s.sde.globo.com/media/person_role/2022/04/20/aeae67450f0c19a81c7d356b86382594_FORMATO.png,7.0,1,266,True,BR_2023_2_1,266,293,True,0.6466357584403233,0.22557061340941512,0.12779362815026155,1.5,4.3,7.59,Fluminense,Athletico-PR,2023-04-22 20:00:00,"{""DE"": 2, ""SG"": 1}"
2,38229,Fábio Santos,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_1yAQVb2.png,4.0,2,264,True,BR_2023_2_9,264,290,False,0.37167114562328185,0.3323475773150165,0.2959812770617017,2.62,2.93,3.29,Goias,Corinthians,2023-04-23 23:00:00,"{""CA"": 1, ""DS"": 3, ""FC"": 2, ""FS"": 4}"
2,38394,Thiago Heleno,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_msFDFpI.png,3.6,3,293,True,BR_2023_2_1,293,266,False,0.12779362815026155,0.22557061340941512,0.6466357584403233,7.59,4.3,1.5,Fluminense,Athletico-PR,2023-04-22 20:00:00,"{""DS"": 3}"
2,38545,Felipe Melo,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_vO8uTh1.png,0.5,4,266,True,BR_2023_2_1,266,293,True,0.6466357584403233,0.22557061340941512,0.12779362815026155,1.5,4.3,7.59,Fluminense,Athletico-PR,2023-04-22 20:00:00,"{""FS"": 1}"
2,38877,Mariano,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JIN8fSy.png,3.1,2,282,True,BR_2023_2_6,282,277,False,0.40409813477487816,0.3111426532931171,0.2847592119320048,2.41,3.13,3.42,Santos,Atletico-MG,2023-04-23 20:00:00,"{""CA"": 1, ""FC"": 3, ""SG"": 1}"
2,39148,Hulk,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_VrWmS3u.png,4.0,5,282,True,BR_2023_2_6,282,277,False,0.40409813477487816,0.3111426532931171,0.2847592119320048,2.41,3.13,3.42,Santos,Atletico-MG,2023-04-23 20:00:00,"{""FC"": 2, ""FD"": 2, ""FF"": 1, ""FS"": 3, ""I"": 1}"
2,39850,Vagner Mancini,https://s.sde.globo.com/media/person_role/2021/04/28/5745220dd2c869e1f9de357e41902989_FORMATO.png,2.89,6,327,True,BR_2023_2_3,327,276,False,0.21535685072902197,0.2839939756689734,0.5006491736020047,4.51,3.42,1.94,Sao Paulo,America MG,2023-04-22 22:30:00,{}
2,40990,Dorival Júnior,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_Lo29Wew.png,9.45,6,276,True,BR_2023_2_3,276,327,True,0.5006491736020047,0.2839939756689734,0.21535685072902197,1.94,3.42,4.51,Sao Paulo,America MG,2023-04-22 22:30:00,"{""V"": 1}"
2,41929,Renato Gaúcho,https://s.sde.globo.com/media/person_role/2021/07/12/a1f0a8f108ede4bf4ca2033148bcb547_FORMATO.png,3.53,6,284,True,BR_2023_2_4,284,283,False,0.29409388930619146,0.29860453178021285,0.40730157891359575,3.31,3.26,2.39,Cruzeiro,Gremio,2023-04-23 01:00:00,{}
